#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g20566.t1      -          PF00047_full         -                  0 1893.7 272.7   4.4e-14   54.8   1.7  56.2   7   6  44  56  56  56  56 -
anno1.g53200.t1      -          PF00047_full         -                  0 1507.0   0.0   5.5e-16   61.0   0.0  40.3   7   5  33  40  40  40  38 -
anno1.g66392.t1      -          PF00047_full         -            4.9e-14   54.6   0.1   6.4e-14   54.3   0.1   1.1   1   0   0   1   1   1   1 -
anno1.g14301.t1      -          PF00047_full         -            5.4e-14   54.5  17.4   2.5e-08   36.0   0.3   4.1   2   1   2   4   4   3   2 -
anno1.g60665.t1      -          PF00047_full         -            5.5e-14   54.5   0.5   5.5e-14   54.5   0.5   1.7   2   0   0   2   2   1   1 -
anno1.g60666.t1      -          PF00047_full         -            5.5e-14   54.5   0.5   5.5e-14   54.5   0.5   1.7   2   0   0   2   2   1   1 -
anno1.g84487.t1      -          PF00047_full         -            5.8e-14   54.4   2.7   4.2e-05   25.5   0.5   3.4   1   1   2   3   3   3   2 -
anno1.g66393.t1      -          PF00047_full         -            6.7e-14   54.2   0.0   8.9e-14   53.8   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g78874.t1      -          PF00047_full         -            6.9e-14   54.2   0.0   7.9e-14   54.0   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g81768.t1      -          PF00047_full         -            6.9e-14   54.1   0.0   8.9e-14   53.8   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g20252.t1      -          PF00047_full         -            7.2e-14   54.1   0.3   7.2e-14   54.1   0.3   1.9   2   0   0   2   2   1   1 -
anno1.g60233.t1      -          PF00047_full         -              8e-14   53.9   7.8   2.4e-06   29.6   0.6   3.9   4   1   0   4   4   3   2 -
anno1.g56667.t1      -          PF00047_full         -            8.1e-14   53.9   0.4   9.4e-14   53.7   0.4   1.0   1   0   0   1   1   1   1 -
anno1.g82115.t1      -          PF00047_full         -            8.4e-14   53.9   0.2   8.4e-14   53.9   0.2   1.8   2   0   0   2   2   1   1 -
anno1.g53149.t1      -          PF00047_full         -            8.8e-14   53.8  10.3   0.00011   24.2   1.4   3.5   1   1   2   3   3   3   3 -
anno1.g56232.t1      -          PF00047_full         -            9.2e-14   53.7   0.0   1.2e-05   27.3   0.0   2.2   1   1   1   2   2   2   2 -
anno1.g77614.t1      -          PF00047_full         -            9.2e-14   53.7   0.3   9.2e-14   53.7   0.3   1.8   1   1   1   2   2   1   1 -
anno1.g50330.t1      -          PF00047_full         -            9.6e-14   53.7  11.2    0.0006   21.8   2.1   3.7   2   1   2   4   4   3   3 -
anno1.g78873.t1      -          PF00047_full         -            1.1e-13   53.5   0.0   1.3e-13   53.3   0.0   1.0   1   0   0   1   1   1   1 -
anno1.g60234.t1      -          PF00047_full         -            1.2e-13   53.3   2.2   3.1e-06   29.2   1.8   2.1   1   1   1   2   2   2   2 -
anno1.g58737.t1      -          PF00047_full         -            1.5e-13   53.0   0.2   2.8e-13   52.2   0.2   1.3   1   0   0   1   1   1   1 -
anno1.g10727.t1      -          PF00047_full         -            1.5e-13   53.0   3.6   1.6e-13   53.0   0.8   2.1   1   1   1   2   2   1   1 -
anno1.g45820.t1      -          PF00047_full         -            1.6e-13   53.0   0.1   2.4e-12   49.1   0.0   2.1   1   1   1   2   2   2   1 -
anno1.g10726.t1      -          PF00047_full         -            1.9e-13   52.7   3.2   2.1e-13   52.6   0.6   2.1   1   1   1   2   2   1   1 -
anno1.g18881.t1      -          PF00047_full         -            2.3e-13   52.5   0.2   3.5e-13   51.8   0.2   1.2   1   0   0   1   1   1   1 -
anno1.g80133.t2      -          PF00047_full         -            2.3e-13   52.5   0.0   4.7e-13   51.4   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g57753.t1      -          PF00047_full         -            2.4e-13   52.4   2.5   1.8e-11   46.3   0.2   2.7   2   1   0   2   2   2   1 -
anno1.g57754.t1      -          PF00047_full         -            2.4e-13   52.4   2.5   1.8e-11   46.3   0.2   2.7   2   1   0   2   2   2   1 -
anno1.g22484.t1      -          PF00047_full         -            2.5e-13   52.4   0.0     4e-11   45.1   0.0   2.0   1   1   1   2   2   2   1 -
anno1.g77218.t1      -          PF00047_full         -            2.9e-13   52.1   2.1   1.7e-11   46.3   0.2   2.6   2   1   0   2   2   2   1 -
anno1.g29534.t1      -          PF00047_full         -            3.1e-13   52.0   0.9   5.1e-08   35.0   0.8   2.2   2   0   0   2   2   2   2 -
anno1.g35962.t1      -          PF00047_full         -            3.2e-13   52.0   2.4   6.4e-13   51.0   2.4   1.5   1   0   0   1   1   1   1 -
anno1.g48173.t1      -          PF00047_full         -            3.8e-13   51.8   0.0   2.1e-05   26.5   0.0   2.1   1   1   1   2   2   2   2 -
anno1.g20040.t1      -          PF00047_full         -            4.5e-13   51.5   0.0   8.7e-13   50.6   0.0   1.4   1   1   0   1   1   1   1 -
anno1.g11077.t1      -          PF00047_full         -            4.8e-13   51.4   0.0   7.9e-13   50.7   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g43989.t2      -          PF00047_full         -            5.5e-13   51.2   0.0   8.8e-13   50.6   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g38658.t1      -          PF00047_full         -            5.8e-13   51.1   0.4   6.9e-13   50.9   0.4   1.1   1   0   0   1   1   1   1 -
anno1.g1249.t1       -          PF00047_full         -            6.1e-13   51.1   5.2   1.2e-08   37.1   1.0   3.0   1   1   1   3   3   2   2 -
anno1.g53201.t1      -          PF00047_full         -            6.1e-13   51.1   0.2     2e-05   26.6   0.0   2.4   1   1   0   2   2   2   2 -
anno1.g30521.t1      -          PF00047_full         -            6.2e-13   51.1   0.2   2.4e-05   26.3   0.0   2.3   2   0   0   2   2   2   2 -
anno1.g19084.t1      -          PF00047_full         -            6.4e-13   51.0   1.0   7.5e-13   50.8   1.0   1.0   1   0   0   1   1   1   1 -
anno1.g39892.t1      -          PF00047_full         -            6.7e-13   50.9   0.1   8.2e-13   50.7   0.1   1.1   1   0   0   1   1   1   1 -
anno1.g71884.t1      -          PF00047_full         -            7.2e-13   50.8  12.8   0.00066   21.6   0.7   3.7   2   1   2   4   4   3   3 -
anno1.g40189.t1      -          PF00047_full         -            7.4e-13   50.8   8.6   1.8e-06   30.0   0.6   3.0   2   1   1   3   3   2   2 -
anno1.g50610.t1      -          PF00047_full         -            7.5e-13   50.8   2.1   1.2e-09   40.3   0.4   2.2   1   1   1   2   2   2   1 -
anno1.g78254.t1      -          PF00047_full         -            7.5e-13   50.8   2.1   1.2e-09   40.3   0.4   2.2   1   1   1   2   2   2   1 -
anno1.g57797.t1      -          PF00047_full         -            7.8e-13   50.7  12.7   5.8e-07   31.6   0.2   3.2   2   1   1   3   3   3   2 -
anno1.g45716.t1      -          PF00047_full         -              8e-13   50.7   0.0   1.2e-12   50.1   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g48446.t1      -          PF00047_full         -            8.6e-13   50.6   1.7   9.9e-13   50.4   1.7   1.2   1   0   0   1   1   1   1 -
anno1.g28918.t1      -          PF00047_full         -            8.9e-13   50.5   2.2   1.4e-12   49.9   1.1   1.9   2   0   0   2   2   1   1 -
anno1.g76202.t1      -          PF00047_full         -              1e-12   50.4   5.5   4.6e-06   28.7   0.6   2.2   1   1   1   2   2   2   2 -
anno1.g31778.t1      -          PF00047_full         -              1e-12   50.4   0.2   1.2e-12   50.2   0.2   1.0   1   0   0   1   1   1   1 -
anno1.g43630.t1      -          PF00047_full         -            1.1e-12   50.3   0.1   2.4e-09   39.4   0.1   2.1   1   1   1   2   2   2   1 -
anno1.g40449.t1      -          PF00047_full         -            1.2e-12   50.1   0.0   2.2e-12   49.2   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g80600.t1      -          PF00047_full         -            1.4e-12   49.9   0.4   7.5e-11   44.3   0.1   2.5   1   1   1   2   2   2   1 -
anno1.g83641.t1      -          PF00047_full         -            1.4e-12   49.9   0.1   2.2e-12   49.2   0.1   1.3   1   0   0   1   1   1   1 -
anno1.g5550.t1       -          PF00047_full         -            1.6e-12   49.7   2.5   3.3e-12   48.7   2.5   1.5   1   0   0   1   1   1   1 -
anno1.g22076.t1      -          PF00047_full         -            1.8e-12   49.5   0.1   1.6e-08   36.6   0.1   2.2   2   0   0   2   2   2   1 -
anno1.g21292.t1      -          PF00047_full         -            1.8e-12   49.5   9.5   4.5e-10   41.7   2.1   3.3   1   1   2   3   3   3   1 -
anno1.g61353.t1      -          PF00047_full         -              2e-12   49.4   0.0   2.4e-12   49.2   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g2948.t1       -          PF00047_full         -            2.1e-12   49.3   1.1   1.3e-08   37.0   0.2   2.1   1   1   1   2   2   2   1 -
anno1.g19085.t1      -          PF00047_full         -            2.1e-12   49.3   1.2   2.7e-12   48.9   1.2   1.1   1   0   0   1   1   1   1 -
anno1.g11136.t1      -          PF00047_full         -            2.3e-12   49.2   0.4   0.00013   23.9   0.2   2.3   2   0   0   2   2   2   2 -
anno1.g52434.t1      -          PF00047_full         -            2.4e-12   49.1   0.0   2.6e-12   49.0   0.0   1.0   1   0   0   1   1   1   1 -
anno1.g4372.t1       -          PF00047_full         -            2.7e-12   49.0   0.0   4.8e-12   48.1   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g32701.t1      -          PF00047_full         -            2.8e-12   48.9   0.6   4.8e-12   48.2   0.6   1.3   1   0   0   1   1   1   1 -
anno1.g6786.t1       -          PF00047_full         -            2.9e-12   48.9   0.1   5.5e-12   48.0   0.1   1.5   1   0   0   1   1   1   1 -
anno1.g39353.t1      -          PF00047_full         -            3.2e-12   48.7   0.1   1.3e-11   46.7   0.1   2.0   1   0   0   1   1   1   1 -
anno1.g29476.t1      -          PF00047_full         -            3.2e-12   48.7   0.0   1.2e-06   30.6   0.0   2.1   1   1   1   2   2   2   2 -
anno1.g1123.t1       -          PF00047_full         -            3.6e-12   48.6   0.2   4.1e-12   48.4   0.2   1.0   1   0   0   1   1   1   1 -
anno1.g30731.t1      -          PF00047_full         -            3.7e-12   48.5   2.5   1.7e-05   26.8   0.1   3.2   1   1   2   3   3   2   2 -
anno1.g35082.t1      -          PF00047_full         -            3.8e-12   48.5   0.2   6.1e-12   47.8   0.2   1.3   1   0   0   1   1   1   1 -
anno1.g11405.t1      -          PF00047_full         -            3.8e-12   48.5   0.4   9.8e-12   47.1   0.4   1.7   1   0   0   1   1   1   1 -
anno1.g66554.t1      -          PF00047_full         -            4.2e-12   48.3   1.3   4.9e-12   48.1   1.3   1.1   1   0   0   1   1   1   1 -
anno1.g11636.t1      -          PF00047_full         -            4.2e-12   48.3   0.6   4.2e-12   48.3   0.6   2.3   1   1   1   2   2   2   1 -
anno1.g61352.t1      -          PF00047_full         -            4.3e-12   48.3   0.0   6.4e-12   47.7   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g57798.t1      -          PF00047_full         -            4.3e-12   48.3  16.9   7.6e-07   31.2   2.0   3.6   3   1   1   4   4   3   2 -
anno1.g3075.t1       -          PF00047_full         -            4.5e-12   48.3   0.4     9e-05   24.5   0.1   2.3   2   0   0   2   2   2   2 -
anno1.g75674.t1      -          PF00047_full         -            4.5e-12   48.3   0.0     5e-12   48.1   0.0   1.0   1   0   0   1   1   1   1 -
anno1.g5626.t1       -          PF00047_full         -            4.7e-12   48.2   2.0   1.5e-08   36.7   1.7   2.4   1   1   1   2   2   2   1 -
anno1.g30465.t1      -          PF00047_full         -              5e-12   48.1   0.0   9.5e-12   47.2   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g46183.t1      -          PF00047_full         -              5e-12   48.1  22.0   2.7e-06   29.4   6.8   4.7   2   1   2   4   4   3   3 -
anno1.g70304.t1      -          PF00047_full         -              6e-12   47.8   0.0   6.6e-12   47.7   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g49821.t1      -          PF00047_full         -              6e-12   47.8   0.3   7.3e-12   47.6   0.3   1.0   1   0   0   1   1   1   1 -
anno1.g40440.t1      -          PF00047_full         -            6.5e-12   47.7   2.8   8.5e-12   47.3   2.8   1.1   1   0   0   1   1   1   1 -
anno1.g75247.t1      -          PF00047_full         -            7.1e-12   47.6   0.6   1.6e-11   46.4   0.6   1.5   1   0   0   1   1   1   1 -
anno1.g46182.t1      -          PF00047_full         -            7.1e-12   47.6  22.5   2.7e-06   29.4   6.8   4.7   2   1   1   4   4   3   3 -
anno1.g65681.t1      -          PF00047_full         -            7.7e-12   47.5   0.7   9.4e-12   47.2   0.7   1.2   1   0   0   1   1   1   1 -
anno1.g65686.t1      -          PF00047_full         -            7.7e-12   47.5   0.7   9.4e-12   47.2   0.7   1.2   1   0   0   1   1   1   1 -
anno1.g4586.t1       -          PF00047_full         -            7.7e-12   47.5   0.0     8e-12   47.4   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g61346.t1      -          PF00047_full         -            8.4e-12   47.4   0.1   8.5e-12   47.3   0.1   1.0   1   0   0   1   1   1   1 -
anno1.g30520.t1      -          PF00047_full         -            8.4e-12   47.4   0.4   0.00016   23.6   0.1   2.1   2   0   0   2   2   2   2 -
anno1.g19080.t1      -          PF00047_full         -            9.4e-12   47.2   0.8   1.3e-11   46.8   0.8   1.1   1   0   0   1   1   1   1 -
anno1.g46372.t1      -          PF00047_full         -            1.1e-11   47.0   0.1     2e-11   46.1   0.1   1.5   1   0   0   1   1   1   1 -
anno1.g48450.t1      -          PF00047_full         -            1.1e-11   46.9   0.3   1.7e-11   46.4   0.3   1.3   1   0   0   1   1   1   1 -
anno1.g18291.t1      -          PF00047_full         -            1.2e-11   46.8   1.8   2.4e-11   45.9   1.0   1.8   2   0   0   2   2   1   1 -
anno1.g22753.t1      -          PF00047_full         -            1.5e-11   46.5   0.9   4.3e-11   45.1   0.0   2.1   2   0   0   2   2   1   1 -
anno1.g48449.t1      -          PF00047_full         -            1.7e-11   46.4   0.3   2.6e-11   45.7   0.3   1.3   1   0   0   1   1   1   1 -
anno1.g57282.t1      -          PF00047_full         -            1.8e-11   46.3   0.1   2.9e-11   45.6   0.1   1.2   1   0   0   1   1   1   1 -
anno1.g77403.t2      -          PF00047_full         -            1.9e-11   46.2   3.8   3.6e-11   45.3   3.8   1.4   1   0   0   1   1   1   1 -
anno1.g58549.t1      -          PF00047_full         -            1.9e-11   46.2   0.0   3.4e-11   45.4   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g57281.t1      -          PF00047_full         -              2e-11   46.1   0.0   3.3e-11   45.4   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g48009.t1      -          PF00047_full         -            2.3e-11   45.9   0.6     5e-11   44.8   0.5   1.6   1   1   1   2   2   1   1 -
anno1.g58186.t1      -          PF00047_full         -            2.4e-11   45.9  13.9   3.9e-06   28.9   6.1   3.1   1   1   1   2   2   2   2 -
anno1.g56230.t1      -          PF00047_full         -            2.4e-11   45.8   3.1   5.8e-06   28.3   2.5   2.2   1   1   1   2   2   2   2 -
anno1.g43298.t1      -          PF00047_full         -            2.5e-11   45.8   5.2   2.1e-07   33.0   0.1   2.7   2   1   1   3   3   2   2 -
anno1.g71161.t1      -          PF00047_full         -            2.5e-11   45.8   2.9   3.6e-06   29.0   0.1   2.3   1   1   1   2   2   2   2 -
anno1.g14707.t1      -          PF00047_full         -            2.5e-11   45.8   0.2   2.7e-11   45.7   0.2   1.1   1   0   0   1   1   1   1 -
anno1.g64831.t1      -          PF00047_full         -            2.5e-11   45.8   0.0   3.8e-11   45.2   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g33291.t1      -          PF00047_full         -            2.8e-11   45.7   0.5   3.5e-11   45.3   0.0   1.5   2   0   0   2   2   1   1 -
anno1.g67284.t1      -          PF00047_full         -            3.1e-11   45.5   0.3   3.4e-11   45.4   0.3   1.0   1   0   0   1   1   1   1 -
anno1.g23759.t1      -          PF00047_full         -            3.4e-11   45.4   0.5   7.2e-11   44.3   0.5   1.6   1   1   1   2   2   1   1 -
anno1.g56228.t1      -          PF00047_full         -            3.8e-11   45.2   5.2   8.7e-06   27.8   2.4   2.9   1   1   2   3   3   2   2 -
anno1.g13273.t1      -          PF00047_full         -            3.8e-11   45.2   3.6   4.4e-11   45.0   0.3   2.0   1   1   1   2   2   1   1 -
anno1.g66200.t2      -          PF00047_full         -            3.8e-11   45.2   0.1   3.8e-11   45.2   0.1   3.4   3   0   0   3   3   1   1 -
anno1.g27974.t1      -          PF00047_full         -              4e-11   45.2   0.1   1.5e-10   43.3   0.0   1.9   2   0   0   2   2   1   1 -
anno1.g7673.t1       -          PF00047_full         -            4.1e-11   45.1  11.2   0.00024   23.1   2.2   4.3   1   1   3   4   4   4   2 -
anno1.g4354.t1       -          PF00047_full         -            4.2e-11   45.1   0.3   4.2e-11   45.1   0.3   1.7   2   0   0   2   2   1   1 -
anno1.g42761.t1      -          PF00047_full         -            4.8e-11   44.9   0.1   5.5e-11   44.7   0.1   1.1   1   0   0   1   1   1   1 -
anno1.g44684.t1      -          PF00047_full         -            5.3e-11   44.8   6.6     2e-09   39.6   3.6   2.5   1   1   1   2   2   2   1 -
anno1.g47389.t1      -          PF00047_full         -            6.7e-11   44.4   0.1     5e-10   41.6   0.0   2.2   2   0   0   2   2   1   1 -
anno1.g62781.t1      -          PF00047_full         -            7.3e-11   44.3   0.0   2.7e-10   42.5   0.0   1.7   1   1   1   2   2   1   1 -
anno1.g53148.t1      -          PF00047_full         -            7.6e-11   44.2   9.7   4.4e-05   25.5   0.5   3.9   2   1   2   4   4   3   2 -
anno1.g39205.t1      -          PF00047_full         -            8.9e-11   44.0   0.0   4.5e-05   25.4   0.0   2.3   1   1   0   2   2   2   2 -
anno1.g11809.t1      -          PF00047_full         -              9e-11   44.0   4.8   2.2e-06   29.7   0.6   2.6   2   1   1   3   3   2   2 -
anno1.g16538.t1      -          PF00047_full         -            9.4e-11   43.9   2.4   1.1e-10   43.8   2.4   1.1   1   0   0   1   1   1   1 -
anno1.g41845.t1      -          PF00047_full         -            1.1e-10   43.8   0.0     2e-10   42.9   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g64833.t1      -          PF00047_full         -            1.3e-10   43.5   0.1   2.7e-10   42.4   0.1   1.5   1   0   0   1   1   1   1 -
anno1.g29379.t1      -          PF00047_full         -            1.3e-10   43.4   0.0   1.6e-10   43.2   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g27436.t1      -          PF00047_full         -            1.3e-10   43.4   0.0   2.9e-10   42.4   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g16905.t1      -          PF00047_full         -            1.4e-10   43.4   1.2   1.8e-06   30.0   0.1   2.2   1   1   0   2   2   2   2 -
anno1.g38356.t1      -          PF00047_full         -            1.4e-10   43.3   0.0   1.8e-10   43.0   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g84590.t1      -          PF00047_full         -            1.4e-10   43.3   0.0   2.8e-10   42.4   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g34042.t1      -          PF00047_full         -            1.6e-10   43.2   0.1   2.5e-07   32.8   0.0   2.9   2   0   0   2   2   2   1 -
anno1.g27499.t1      -          PF00047_full         -            1.6e-10   43.2   0.0   6.1e-09   38.0   0.0   2.0   1   1   1   2   2   2   1 -
anno1.g47063.t1      -          PF00047_full         -            1.6e-10   43.2   0.4   2.7e-10   42.4   0.4   1.3   1   0   0   1   1   1   1 -
anno1.g6683.t1       -          PF00047_full         -            1.7e-10   43.1   0.0   2.1e-10   42.8   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g590.t1        -          PF00047_full         -            1.7e-10   43.1   0.0   1.7e-10   43.1   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g47128.t1      -          PF00047_full         -            1.7e-10   43.1   0.1   4.4e-10   41.7   0.1   1.7   1   0   0   1   1   1   1 -
anno1.g47130.t1      -          PF00047_full         -            1.7e-10   43.1   0.1   3.6e-10   42.1   0.1   1.5   1   0   0   1   1   1   1 -
anno1.g28346.t1      -          PF00047_full         -            2.1e-10   42.8   2.4   4.4e-10   41.7   2.4   1.6   1   0   0   1   1   1   1 -
anno1.g64832.t2      -          PF00047_full         -            2.3e-10   42.7   0.1   5.8e-10   41.4   0.1   1.7   1   0   0   1   1   1   1 -
anno1.g38357.t1      -          PF00047_full         -            2.3e-10   42.7   0.1   2.7e-10   42.4   0.1   1.1   1   0   0   1   1   1   1 -
anno1.g68834.t1      -          PF00047_full         -            2.7e-10   42.4   1.9   6.7e-10   41.2   1.9   1.6   1   0   0   1   1   1   1 -
anno1.g78790.t1      -          PF00047_full         -            3.1e-10   42.2   1.0   4.5e-06   28.7   0.0   3.2   2   1   1   3   3   3   1 -
anno1.g39211.t1      -          PF00047_full         -            3.1e-10   42.2   0.0   7.2e-06   28.0   0.0   2.1   2   0   0   2   2   2   2 -
anno1.g16081.t1      -          PF00047_full         -            3.2e-10   42.2   9.5   1.9e-06   29.9   0.4   3.6   2   2   0   3   3   3   1 -
anno1.g62780.t1      -          PF00047_full         -            3.3e-10   42.2   0.0   3.5e-10   42.1   0.0   1.0   1   0   0   1   1   1   1 -
anno1.g80175.t1      -          PF00047_full         -            3.3e-10   42.2   0.1   6.1e-10   41.3   0.1   1.3   1   0   0   1   1   1   1 -
anno1.g13535.t1      -          PF00047_full         -            3.4e-10   42.1   4.1     5e-08   35.1   1.1   2.2   1   1   1   2   2   2   1 -
anno1.g19436.t1      -          PF00047_full         -            3.5e-10   42.1   0.9   5.9e-10   41.3   0.2   1.7   2   0   0   2   2   1   1 -
anno1.g80174.t1      -          PF00047_full         -            3.5e-10   42.1   0.1   6.5e-10   41.2   0.1   1.3   1   0   0   1   1   1   1 -
anno1.g42563.t1      -          PF00047_full         -            3.5e-10   42.1   1.4   7.4e-10   41.0   1.4   1.5   1   0   0   1   1   1   1 -
anno1.g6684.t1       -          PF00047_full         -            3.8e-10   42.0   0.0   4.4e-10   41.8   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g42760.t1      -          PF00047_full         -            4.7e-10   41.7   0.3   6.1e-10   41.3   0.3   1.1   1   0   0   1   1   1   1 -
anno1.g79253.t2      -          PF00047_full         -            4.9e-10   41.6   0.4   9.3e-10   40.7   0.4   1.5   1   0   0   1   1   1   1 -
anno1.g53573.t1      -          PF00047_full         -              5e-10   41.6   0.0   7.7e-10   41.0   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g83001.t1      -          PF00047_full         -            5.7e-10   41.4   0.0   1.6e-09   40.0   0.0   1.7   1   0   0   1   1   1   1 -
anno1.g82472.t1      -          PF00047_full         -            7.1e-10   41.1   1.0   1.2e-09   40.3   0.6   1.6   1   1   1   2   2   1   1 -
anno1.g79320.t1      -          PF00047_full         -            8.3e-10   40.9   1.9   8.3e-10   40.9   1.9   2.7   2   1   0   2   2   1   1 -
anno1.g47564.t1      -          PF00047_full         -            9.9e-10   40.6   0.2   1.5e-09   40.1   0.2   1.2   1   0   0   1   1   1   1 -
anno1.g47569.t1      -          PF00047_full         -            9.9e-10   40.6   0.2   1.5e-09   40.1   0.2   1.2   1   0   0   1   1   1   1 -
anno1.g56594.t1      -          PF00047_full         -            1.1e-09   40.5   0.3   1.1e-09   40.5   0.3   1.9   1   1   0   2   2   1   1 -
anno1.g46890.t1      -          PF00047_full         -            1.4e-09   40.1   1.6   1.8e-09   39.7   1.6   1.2   1   0   0   1   1   1   1 -
anno1.g46892.t1      -          PF00047_full         -            1.4e-09   40.1   1.6   1.8e-09   39.7   1.6   1.2   1   0   0   1   1   1   1 -
anno1.g39206.t1      -          PF00047_full         -            1.5e-09   40.0   0.0   0.00015   23.7   0.0   2.2   2   0   0   2   2   2   2 -
anno1.g78833.t1      -          PF00047_full         -            1.7e-09   39.9   0.5   2.9e-09   39.1   0.1   1.6   2   0   0   2   2   1   1 -
anno1.g39078.t1      -          PF00047_full         -            1.7e-09   39.8   0.0   2.3e-09   39.4   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g46784.t1      -          PF00047_full         -            1.8e-09   39.8   0.0     3e-09   39.0   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g56769.t1      -          PF00047_full         -            1.8e-09   39.8   0.0   2.5e-09   39.3   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g24491.t1      -          PF00047_full         -              2e-09   39.6   0.4     3e-09   39.0   0.4   1.2   1   0   0   1   1   1   1 -
anno1.g24494.t1      -          PF00047_full         -              2e-09   39.6   0.4     3e-09   39.0   0.4   1.2   1   0   0   1   1   1   1 -
anno1.g54769.t2      -          PF00047_full         -            2.1e-09   39.5   2.5   1.9e-05   26.6   0.1   2.9   2   1   1   3   3   2   2 -
anno1.g9707.t2       -          PF00047_full         -            2.3e-09   39.4   4.9   3.3e-08   35.6   1.4   3.6   3   0   0   3   3   1   1 -
anno1.g37125.t1      -          PF00047_full         -            2.3e-09   39.4   4.3   3.3e-07   32.4   2.2   2.3   1   1   1   2   2   2   1 -
anno1.g1515.t1       -          PF00047_full         -            2.4e-09   39.3   0.7   4.4e-05   25.5   0.0   2.6   2   1   1   3   3   2   2 -
anno1.g11182.t1      -          PF00047_full         -            2.4e-09   39.3   0.0   5.4e-09   38.2   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g22605.t1      -          PF00047_full         -            2.6e-09   39.2   0.2   6.4e-09   38.0   0.2   1.6   1   0   0   1   1   1   1 -
anno1.g56771.t1      -          PF00047_full         -            2.7e-09   39.2   0.0   5.4e-09   38.2   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g60877.t1      -          PF00047_full         -            3.2e-09   39.0   0.1   5.6e-09   38.1   0.1   1.4   1   0   0   1   1   1   1 -
anno1.g27488.t1      -          PF00047_full         -            3.2e-09   38.9   0.6   5.4e-09   38.2   0.6   1.3   1   0   0   1   1   1   1 -
anno1.g72672.t1      -          PF00047_full         -            3.4e-09   38.8   8.9   2.6e-07   32.7   5.3   3.0   1   1   1   2   2   2   1 -
anno1.g17268.t1      -          PF00047_full         -            3.5e-09   38.8   0.0   6.1e-09   38.0   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g18521.t1      -          PF00047_full         -            3.8e-09   38.7   0.3   4.6e-09   38.4   0.3   1.2   1   0   0   1   1   1   1 -
anno1.g30401.t1      -          PF00047_full         -            3.9e-09   38.7  10.7     5e-09   38.3   7.6   2.2   1   1   1   2   2   1   1 -
anno1.g78255.t1      -          PF00047_full         -            4.2e-09   38.6   0.1   4.7e-09   38.4   0.1   1.1   1   0   0   1   1   1   1 -
anno1.g46783.t1      -          PF00047_full         -            4.7e-09   38.4   0.0   8.1e-09   37.6   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g31133.t1      -          PF00047_full         -            5.4e-09   38.2   0.5   1.9e-08   36.4   0.5   1.7   1   1   0   1   1   1   1 -
anno1.g32761.t1      -          PF00047_full         -            5.4e-09   38.2   0.1     2e-08   36.4   0.0   1.9   2   0   0   2   2   1   1 -
anno1.g41670.t1      -          PF00047_full         -            6.3e-09   38.0   0.1   1.5e-08   36.8   0.1   1.6   1   0   0   1   1   1   1 -
anno1.g38156.t1      -          PF00047_full         -            7.4e-09   37.8  13.6   4.6e-08   35.2   7.4   3.3   1   1   1   2   2   2   1 -
anno1.g14791.t1      -          PF00047_full         -            7.6e-09   37.7   0.4   9.2e-09   37.5   0.4   1.2   1   0   0   1   1   1   1 -
anno1.g16540.t1      -          PF00047_full         -              8e-09   37.6   2.2   6.8e-08   34.6   0.9   2.0   1   1   1   2   2   2   1 -
