#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g20566.t1            -          PF13927_full         -                  0 2749.5 401.0   3.4e-20   74.9   0.5  56.1   7   5  48  56  56  56  56 -
g53200.t1            -          PF13927_full         -                  0 2065.8   0.0   1.8e-21   79.1   0.2  40.8   6   4  35  41  41  40  39 -
g65220.t2            -          PF13927_full         -            1.1e-19   73.3   1.2   5.8e-17   64.3   0.1   2.0   1   1   1   2   2   2   1 -
g29477.t1            -          PF13927_full         -            1.1e-19   73.3   0.0   4.7e-10   41.8   0.0   2.0   2   0   0   2   2   2   2 -
g81443.t1            -          PF13927_full         -            1.2e-19   73.1   0.6   1.2e-10   43.7   0.1   2.1   1   1   1   2   2   2   2 -
g769.t1              -          PF13927_full         -            1.2e-19   73.1   9.1   3.8e-10   42.1   0.1   3.3   1   1   1   3   3   3   2 -
g79253.t2            -          PF13927_full         -            1.4e-19   72.9   0.2   2.1e-19   72.3   0.2   1.3   1   0   0   1   1   1   1 -
g18881.t1            -          PF13927_full         -            1.4e-19   72.9   0.3   1.4e-19   72.9   0.3   1.6   2   0   0   2   2   1   1 -
g32701.t1            -          PF13927_full         -            1.5e-19   72.8   0.5   1.5e-19   72.8   0.5   1.8   2   0   0   2   2   1   1 -
g16540.t1            -          PF13927_full         -            1.5e-19   72.8   2.0   1.8e-17   66.0   0.4   2.0   1   1   1   2   2   2   1 -
g10726.t1            -          PF13927_full         -            1.5e-19   72.8   5.2   1.3e-18   69.7   0.3   2.4   1   1   1   2   2   2   1 -
g29475.t1            -          PF13927_full         -            1.6e-19   72.7   0.4     2e-15   59.3   0.0   2.0   1   1   1   2   2   2   2 -
g82115.t1            -          PF13927_full         -            1.7e-19   72.6   0.4   3.4e-19   71.6   0.4   1.4   1   0   0   1   1   1   1 -
g16905.t1            -          PF13927_full         -            1.8e-19   72.5   1.7   4.2e-11   45.2   0.0   2.1   2   0   0   2   2   2   2 -
g56235.t1            -          PF13927_full         -              2e-19   72.4   0.1   4.8e-13   51.5   0.0   2.4   2   1   0   2   2   2   2 -
g29379.t1            -          PF13927_full         -            2.2e-19   72.2   0.0   2.7e-19   72.0   0.0   1.1   1   0   0   1   1   1   1 -
g72672.t1            -          PF13927_full         -            2.2e-19   72.2  11.7   4.4e-13   51.7   6.9   2.8   1   1   1   2   2   2   2 -
g56236.t1            -          PF13927_full         -            2.3e-19   72.2   0.4   3.3e-13   52.1   0.0   2.5   1   1   1   2   2   2   2 -
g23079.t1            -          PF13927_full         -            2.3e-19   72.1   0.7   4.4e-10   41.8   0.1   3.4   1   1   1   3   3   3   2 -
g79253.t1            -          PF13927_full         -            2.7e-19   72.0   0.3   3.2e-19   71.7   0.3   1.2   1   0   0   1   1   1   1 -
g56667.t1            -          PF13927_full         -            2.8e-19   71.9   0.2   3.3e-19   71.7   0.2   1.0   1   0   0   1   1   1   1 -
g53573.t1            -          PF13927_full         -            2.8e-19   71.9   0.0   4.2e-19   71.3   0.0   1.2   1   0   0   1   1   1   1 -
g31133.t1            -          PF13927_full         -            3.3e-19   71.7   0.0   4.2e-19   71.3   0.0   1.1   1   0   0   1   1   1   1 -
g68656.t1            -          PF13927_full         -            4.8e-19   71.1   0.8   1.5e-18   69.5   0.1   2.1   2   1   0   2   2   1   1 -
g56233.t1            -          PF13927_full         -            4.8e-19   71.1   0.2   4.5e-13   51.6   0.0   2.4   1   1   1   2   2   2   2 -
g15419.t1            -          PF13927_full         -            4.9e-19   71.1   2.3   5.8e-08   34.9   0.5   3.1   1   1   1   3   3   2   2 -
g73310.t1            -          PF13927_full         -            5.2e-19   71.0   5.9   3.9e-16   61.6   0.9   2.8   1   1   1   2   2   2   1 -
g1249.t1             -          PF13927_full         -            5.8e-19   70.9   8.2   1.8e-16   62.7   1.2   3.1   2   1   1   3   3   3   1 -
g18291.t1            -          PF13927_full         -            5.9e-19   70.8   6.4     7e-17   64.1   1.6   2.5   2   0   0   2   2   2   1 -
g56232.t1            -          PF13927_full         -            6.2e-19   70.8   0.0   3.7e-13   51.9   0.0   2.4   1   1   1   2   2   2   2 -
g28918.t1            -          PF13927_full         -            8.3e-19   70.4   0.6   8.3e-19   70.4   0.6   2.5   1   1   1   2   2   1   1 -
g29505.t1            -          PF13927_full         -            8.7e-19   70.3   0.7   3.1e-18   68.5   0.1   2.1   2   1   1   3   3   1   1 -
g57796.t1            -          PF13927_full         -              9e-19   70.2   8.0     1e-09   40.7   0.1   3.3   2   1   1   3   3   3   2 -
g75247.t1            -          PF13927_full         -            1.2e-18   69.8   1.0   2.6e-18   68.7   1.0   1.5   1   0   0   1   1   1   1 -
g4354.t1             -          PF13927_full         -            1.2e-18   69.8   0.3   1.2e-18   69.8   0.3   1.7   2   0   0   2   2   1   1 -
g17151.t1            -          PF13927_full         -            1.2e-18   69.8   0.8   3.7e-12   48.6   0.3   2.2   1   1   1   2   2   2   2 -
g393.t1              -          PF13927_full         -            1.3e-18   69.7   0.9   3.9e-12   48.6   0.3   2.2   1   1   1   2   2   2   2 -
g16332.t1            -          PF13927_full         -            1.4e-18   69.6   7.6     6e-17   64.3   1.8   2.3   1   1   1   2   2   2   1 -
g46200.t1            -          PF13927_full         -            1.4e-18   69.6   3.0   5.8e-16   61.1   0.2   2.2   1   1   1   2   2   2   1 -
g50610.t1            -          PF13927_full         -            1.7e-18   69.4   2.0   6.5e-16   60.9   0.2   2.4   2   1   1   3   3   2   1 -
g78254.t1            -          PF13927_full         -            1.7e-18   69.4   2.0   6.5e-16   60.9   0.2   2.4   2   1   1   3   3   2   1 -
g57796.t2            -          PF13927_full         -            1.8e-18   69.3   9.5   1.1e-09   40.5   0.1   3.3   2   1   1   3   3   3   2 -
g19084.t1            -          PF13927_full         -            1.9e-18   69.1   1.4   2.4e-18   68.8   1.4   1.0   1   0   0   1   1   1   1 -
g83101.t2            -          PF13927_full         -            2.1e-18   69.0   3.4   2.2e-09   39.5   0.0   3.2   2   1   1   3   3   3   2 -
g16080.t1            -          PF13927_full         -            2.1e-18   69.0   5.3   2.8e-09   39.2   0.0   3.3   3   0   0   3   3   3   2 -
g46201.t1            -          PF13927_full         -            2.2e-18   69.0   2.6   9.2e-17   63.7   0.4   2.2   1   1   1   2   2   2   1 -
g16538.t1            -          PF13927_full         -            2.3e-18   68.9   1.1   2.5e-18   68.8   1.1   1.0   1   0   0   1   1   1   1 -
g1122.t1             -          PF13927_full         -            2.5e-18   68.8   0.1   2.8e-18   68.6   0.1   1.1   1   0   0   1   1   1   1 -
g7673.t1             -          PF13927_full         -            2.5e-18   68.8  24.3   5.6e-08   35.0   4.2   4.8   2   2   3   5   5   4   2 -
g68658.t1            -          PF13927_full         -            2.5e-18   68.8   0.5   7.5e-18   67.2   0.1   1.9   2   1   0   2   2   1   1 -
g10596.t1            -          PF13927_full         -            2.6e-18   68.7   2.8     1e-16   63.5   0.4   2.2   1   1   1   2   2   2   1 -
g590.t1              -          PF13927_full         -            3.6e-18   68.3   0.1   3.7e-18   68.2   0.1   1.0   1   0   0   1   1   1   1 -
g83101.t1            -          PF13927_full         -            3.7e-18   68.2   3.4   2.9e-09   39.2   0.0   3.2   2   1   1   3   3   3   2 -
g47389.t1            -          PF13927_full         -              4e-18   68.1   1.2   9.2e-18   66.9   0.0   2.1   2   1   0   3   3   1   1 -
g6683.t1             -          PF13927_full         -              4e-18   68.1   0.0   4.6e-18   67.9   0.0   1.0   1   0   0   1   1   1   1 -
g66554.t1            -          PF13927_full         -            4.2e-18   68.0   1.7   4.2e-18   68.0   1.7   1.0   1   0   0   1   1   1   1 -
g38156.t1            -          PF13927_full         -            4.3e-18   68.0  11.7   3.2e-14   55.4   4.8   3.0   1   1   1   2   2   2   2 -
g6684.t1             -          PF13927_full         -            4.5e-18   68.0   0.4   5.5e-18   67.7   0.4   1.2   1   0   0   1   1   1   1 -
g15434.t1            -          PF13927_full         -            4.7e-18   67.9   0.0   4.4e-12   48.4   0.0   2.9   3   0   0   3   3   2   2 -
g65681.t1            -          PF13927_full         -            4.8e-18   67.9   0.2     5e-18   67.8   0.2   1.0   1   0   0   1   1   1   1 -
g65686.t1            -          PF13927_full         -            4.8e-18   67.9   0.2     5e-18   67.8   0.2   1.0   1   0   0   1   1   1   1 -
g77218.t1            -          PF13927_full         -            5.4e-18   67.7   0.2   4.4e-17   64.7   0.1   2.2   2   0   0   2   2   1   1 -
g57753.t1            -          PF13927_full         -            5.8e-18   67.6   0.2   4.5e-17   64.7   0.1   2.1   2   0   0   2   2   1   1 -
g57754.t1            -          PF13927_full         -            5.8e-18   67.6   0.2   4.5e-17   64.7   0.1   2.1   2   0   0   2   2   1   1 -
g38357.t1            -          PF13927_full         -            5.9e-18   67.6   0.1   6.7e-18   67.4   0.1   1.0   1   0   0   1   1   1   1 -
g20040.t1            -          PF13927_full         -            6.4e-18   67.5   0.7   3.1e-17   65.2   0.1   2.0   1   1   1   2   2   1   1 -
g43301.t2            -          PF13927_full         -            6.7e-18   67.4  15.4   6.9e-15   57.6   0.9   5.0   3   1   1   4   4   3   2 -
g8198.t1             -          PF13927_full         -            6.9e-18   67.3   3.3   1.4e-07   33.7   0.5   3.2   1   1   1   3   3   3   2 -
g49821.t1            -          PF13927_full         -            8.2e-18   67.1   0.5   9.8e-18   66.9   0.5   1.0   1   0   0   1   1   1   1 -
g11636.t1            -          PF13927_full         -            8.9e-18   67.0   1.0   8.9e-18   67.0   1.0   3.4   3   1   1   4   4   2   1 -
g64715.t1            -          PF13927_full         -            9.1e-18   67.0   4.3     1e-17   66.8   4.3   1.0   1   0   0   1   1   1   1 -
g60233.t1            -          PF13927_full         -            1.1e-17   66.7   4.9     7e-09   37.9   0.0   3.3   3   0   0   3   3   3   2 -
g56228.t1            -          PF13927_full         -            1.1e-17   66.7   1.4   1.3e-09   40.3   0.1   2.3   1   1   1   2   2   2   2 -
g22753.t1            -          PF13927_full         -            1.1e-17   66.7   0.2   2.5e-17   65.5   0.2   1.6   1   0   0   1   1   1   1 -
g74804.t1            -          PF13927_full         -            1.2e-17   66.6   0.0   2.4e-08   36.2   0.0   3.1   2   1   1   3   3   2   2 -
g42759.t2            -          PF13927_full         -            1.2e-17   66.5   1.8   1.7e-07   33.5   0.0   3.2   2   1   1   3   3   3   2 -
g43301.t1            -          PF13927_full         -            1.3e-17   66.5  15.6   8.1e-15   57.3   0.9   5.0   3   1   1   4   4   3   2 -
g38494.t1            -          PF13927_full         -            1.4e-17   66.4   2.4     2e-07   33.2   0.3   3.1   1   1   1   3   3   3   2 -
g35962.t2            -          PF13927_full         -            1.5e-17   66.3   1.6   2.4e-17   65.6   1.6   1.3   1   0   0   1   1   1   1 -
g35962.t1            -          PF13927_full         -            1.6e-17   66.1   1.6   2.6e-17   65.5   1.6   1.3   1   0   0   1   1   1   1 -
g56230.t1            -          PF13927_full         -            1.8e-17   66.0   0.8     4e-09   38.7   0.0   2.1   1   1   1   2   2   2   2 -
g13273.t1            -          PF13927_full         -            1.9e-17   65.9   5.5   6.7e-17   64.1   0.2   2.4   1   1   1   2   2   2   1 -
g19085.t1            -          PF13927_full         -            2.1e-17   65.8   1.8   2.6e-17   65.5   1.8   1.1   1   0   0   1   1   1   1 -
g35884.t1            -          PF13927_full         -            2.2e-17   65.7   1.9   5.2e-11   44.9   0.1   2.7   1   1   2   3   3   2   2 -
g53149.t1            -          PF13927_full         -            2.2e-17   65.7  14.1   1.9e-11   46.3   0.1   3.7   2   2   1   3   3   3   2 -
g42759.t1            -          PF13927_full         -            2.3e-17   65.7   1.8   2.1e-07   33.1   0.0   3.2   2   1   1   3   3   3   2 -
g66200.t1            -          PF13927_full         -            2.3e-17   65.7   0.1   2.3e-17   65.7   0.1   8.0   9   0   0   9   9   1   1 -
g66200.t2            -          PF13927_full         -            2.4e-17   65.6   0.1   2.4e-17   65.6   0.1   7.9   8   0   0   8   8   1   1 -
g19436.t1            -          PF13927_full         -            2.6e-17   65.5   1.6   4.3e-17   64.8   1.6   1.3   1   0   0   1   1   1   1 -
g41670.t1            -          PF13927_full         -            2.7e-17   65.4   0.0   4.1e-17   64.8   0.0   1.4   1   0   0   1   1   1   1 -
g46372.t1            -          PF13927_full         -            2.8e-17   65.3   0.4   4.9e-17   64.6   0.1   1.5   2   0   0   2   2   1   1 -
g57281.t1            -          PF13927_full         -            2.9e-17   65.3   0.1   4.5e-17   64.7   0.1   1.2   1   0   0   1   1   1   1 -
g1515.t1             -          PF13927_full         -            2.9e-17   65.3   0.9   2.5e-08   36.1   0.0   2.3   1   1   1   2   2   2   2 -
g52434.t1            -          PF13927_full         -            3.3e-17   65.1   0.0   3.7e-17   65.0   0.0   1.0   1   0   0   1   1   1   1 -
g35884.t2            -          PF13927_full         -              4e-17   64.9   2.1   6.3e-11   44.6   0.3   2.8   1   1   1   2   2   2   2 -
g38866.t1            -          PF13927_full         -            4.4e-17   64.7   0.6   4.4e-17   64.7   0.6   1.7   2   1   0   2   2   1   1 -
g38867.t1            -          PF13927_full         -            4.4e-17   64.7   0.6   4.4e-17   64.7   0.6   1.7   2   1   0   2   2   1   1 -
g8344.t1             -          PF13927_full         -            4.6e-17   64.6  13.8   2.6e-11   45.9   0.1   3.7   1   1   2   3   3   3   2 -
g46890.t1            -          PF13927_full         -            5.4e-17   64.4   3.0     8e-17   63.9   3.0   1.2   1   0   0   1   1   1   1 -
g46892.t1            -          PF13927_full         -            5.4e-17   64.4   3.0     8e-17   63.9   3.0   1.2   1   0   0   1   1   1   1 -
g19080.t1            -          PF13927_full         -            5.4e-17   64.4   1.7   7.1e-17   64.1   1.7   1.1   1   0   0   1   1   1   1 -
g5550.t1             -          PF13927_full         -            5.9e-17   64.3   1.7   1.3e-16   63.2   1.7   1.5   1   0   0   1   1   1   1 -
g39353.t1            -          PF13927_full         -            7.4e-17   64.0   2.0   1.7e-15   59.5   0.3   3.4   3   0   0   3   3   1   1 -
g80162.t1            -          PF13927_full         -            8.6e-17   63.8   1.0   1.7e-07   33.5   0.1   2.1   1   1   1   2   2   2   2 -
g57282.t1            -          PF13927_full         -            9.9e-17   63.6   0.0   1.5e-16   63.0   0.0   1.2   1   0   0   1   1   1   1 -
g61353.t1            -          PF13927_full         -              1e-16   63.5   0.0   1.1e-16   63.4   0.0   1.1   1   0   0   1   1   1   1 -
g57797.t1            -          PF13927_full         -            1.1e-16   63.4  10.3   2.9e-09   39.2   0.2   3.4   2   1   1   3   3   3   2 -
g48446.t1            -          PF13927_full         -            1.2e-16   63.4   0.7   1.7e-16   62.8   0.7   1.2   1   0   0   1   1   1   1 -
g11077.t1            -          PF13927_full         -            1.2e-16   63.4   0.0   1.6e-16   62.9   0.0   1.2   1   0   0   1   1   1   1 -
g50330.t1            -          PF13927_full         -            1.2e-16   63.2  13.5   1.5e-11   46.7   0.1   3.6   2   2   1   3   3   3   2 -
g25573.t1            -          PF13927_full         -            1.3e-16   63.2  11.8   1.4e-11   46.8   0.1   3.9   1   1   2   3   3   3   2 -
g13535.t1            -          PF13927_full         -            1.3e-16   63.2   6.7     2e-12   49.5   2.8   2.1   1   1   1   2   2   2   2 -
g79357.t1            -          PF13927_full         -            1.3e-16   63.2   7.2     3e-11   45.7   0.6   2.8   1   1   1   2   2   2   2 -
g38358.t1            -          PF13927_full         -            1.4e-16   63.0   0.1   2.1e-16   62.5   0.1   1.2   1   0   0   1   1   1   1 -
g58549.t1            -          PF13927_full         -            1.5e-16   63.0   0.1   1.5e-16   63.0   0.1   2.4   3   0   0   3   3   1   1 -
g46784.t1            -          PF13927_full         -            1.7e-16   62.8   0.0   3.2e-16   61.9   0.0   1.5   1   0   0   1   1   1   1 -
g38658.t1            -          PF13927_full         -            1.7e-16   62.8   0.6     2e-16   62.5   0.6   1.1   1   0   0   1   1   1   1 -
g78833.t1            -          PF13927_full         -            1.7e-16   62.8   0.1   3.7e-16   61.7   0.1   1.5   1   0   0   1   1   1   1 -
g37125.t1            -          PF13927_full         -            1.9e-16   62.7   3.3     6e-13   51.2   1.8   2.3   1   1   1   2   2   2   1 -
g46784.t2            -          PF13927_full         -              2e-16   62.6   0.0   2.9e-16   62.1   0.0   1.2   1   0   0   1   1   1   1 -
g53204.t2            -          PF13927_full         -              2e-16   62.6   1.1   5.8e-14   54.5   0.0   2.9   2   1   1   3   3   2   1 -
g46783.t1            -          PF13927_full         -            2.3e-16   62.4   0.0   4.5e-16   61.4   0.0   1.5   1   0   0   1   1   1   1 -
g61352.t1            -          PF13927_full         -            2.3e-16   62.4   0.0   2.9e-16   62.0   0.0   1.2   1   0   0   1   1   1   1 -
g30513.t1            -          PF13927_full         -            2.6e-16   62.2   0.6   1.1e-09   40.6   0.1   2.2   1   1   1   2   2   2   2 -
g43973.t1            -          PF13927_full         -            2.6e-16   62.2   6.1   7.7e-10   41.1   0.1   2.5   1   1   1   3   3   2   2 -
g48450.t1            -          PF13927_full         -              3e-16   62.0   0.8   3.4e-16   61.8   0.1   1.5   1   1   0   1   1   1   1 -
g70304.t1            -          PF13927_full         -            3.3e-16   61.9   0.0   3.8e-16   61.7   0.0   1.1   1   0   0   1   1   1   1 -
g51460.t1            -          PF13927_full         -            3.4e-16   61.8   6.1   9.5e-10   40.8   0.1   2.5   1   1   2   3   3   2   2 -
g61346.t1            -          PF13927_full         -            3.5e-16   61.8   0.3   3.7e-16   61.7   0.3   1.1   1   0   0   1   1   1   1 -
g4586.t1             -          PF13927_full         -            3.7e-16   61.7   0.0   4.3e-16   61.5   0.0   1.1   1   0   0   1   1   1   1 -
g64831.t1            -          PF13927_full         -            3.7e-16   61.7   0.0   7.5e-16   60.7   0.0   1.5   1   0   0   1   1   1   1 -
g46454.t1            -          PF13927_full         -            3.9e-16   61.6   2.9   2.1e-14   56.0   0.7   2.1   1   1   1   2   2   2   1 -
g76432.t1            -          PF13927_full         -            4.1e-16   61.5  14.1   9.5e-13   50.6   1.6   4.0   2   1   2   4   4   3   1 -
g48449.t1            -          PF13927_full         -            4.3e-16   61.5   0.7   5.9e-16   61.1   0.1   1.5   1   1   0   1   1   1   1 -
g40449.t1            -          PF13927_full         -            5.1e-16   61.2   0.1   8.4e-16   60.5   0.1   1.2   1   0   0   1   1   1   1 -
g10521.t1            -          PF13927_full         -            5.4e-16   61.2   1.3   1.9e-05   26.7   0.4   3.4   2   1   1   3   3   3   2 -
g53148.t1            -          PF13927_full         -            5.7e-16   61.1   7.1   4.6e-11   45.1   0.0   3.6   3   1   0   3   3   2   2 -
g30521.t1            -          PF13927_full         -            6.9e-16   60.8   0.0   1.9e-09   39.8   0.0   2.2   1   1   1   2   2   2   2 -
g27499.t1            -          PF13927_full         -            7.1e-16   60.8   0.0   1.5e-13   53.2   0.0   2.0   1   1   1   2   2   2   1 -
g4372.t1             -          PF13927_full         -            7.6e-16   60.7   0.0   1.4e-15   59.8   0.0   1.4   1   0   0   1   1   1   1 -
g51459.t1            -          PF13927_full         -            7.7e-16   60.7   0.1   7.3e-10   41.1   0.0   2.2   1   1   1   2   2   2   2 -
g1123.t1             -          PF13927_full         -            8.3e-16   60.6   0.3   9.5e-16   60.4   0.3   1.1   1   0   0   1   1   1   1 -
g45184.t1            -          PF13927_full         -            8.7e-16   60.5   0.1   1.8e-15   59.5   0.0   1.5   2   0   0   2   2   1   1 -
g84487.t1            -          PF13927_full         -            9.7e-16   60.3  10.4   3.3e-11   45.6   0.1   3.6   2   1   1   3   3   3   2 -
g54769.t1            -          PF13927_full         -              1e-15   60.2   3.8   2.2e-08   36.3   0.1   2.9   2   1   1   3   3   2   2 -
g82472.t1            -          PF13927_full         -            1.1e-15   60.2   1.7   1.6e-15   59.6   1.6   1.3   1   1   0   1   1   1   1 -
g57798.t1            -          PF13927_full         -            1.4e-15   59.8  14.4   9.6e-09   37.5   0.2   3.4   2   1   1   3   3   3   2 -
g29534.t1            -          PF13927_full         -            1.4e-15   59.8   0.7   3.7e-06   29.1   0.3   2.2   2   0   0   2   2   2   2 -
g64833.t1            -          PF13927_full         -            1.5e-15   59.7   0.0   3.7e-15   58.4   0.0   1.6   1   0   0   1   1   1   1 -
g77403.t1            -          PF13927_full         -            1.5e-15   59.7   4.8   2.6e-15   58.9   4.8   1.4   1   0   0   1   1   1   1 -
g22753.t2            -          PF13927_full         -            1.6e-15   59.7   0.1   3.6e-15   58.5   0.1   1.7   1   0   0   1   1   1   1 -
g54769.t2            -          PF13927_full         -            1.6e-15   59.6   4.0   2.6e-08   36.1   0.1   2.9   2   1   1   3   3   2   2 -
g77403.t2            -          PF13927_full         -            1.6e-15   59.6   4.8   2.8e-15   58.9   4.8   1.4   1   0   0   1   1   1   1 -
g67284.t1            -          PF13927_full         -            1.9e-15   59.4   0.8   2.1e-15   59.2   0.8   1.1   1   0   0   1   1   1   1 -
g78255.t1            -          PF13927_full         -              2e-15   59.3   0.1   2.3e-15   59.1   0.1   1.0   1   0   0   1   1   1   1 -
g47130.t1            -          PF13927_full         -            2.2e-15   59.2   0.0   4.6e-15   58.1   0.0   1.5   1   0   0   1   1   1   1 -
g64058.t1            -          PF13927_full         -            2.3e-15   59.1   0.4   2.6e-15   58.9   0.4   1.0   1   0   0   1   1   1   1 -
g1288.t1             -          PF13927_full         -            2.6e-15   58.9   0.3     3e-15   58.7   0.3   1.0   1   0   0   1   1   1   1 -
g11405.t2            -          PF13927_full         -            2.6e-15   58.9   0.2   2.6e-15   58.9   0.2   1.8   2   0   0   2   2   1   1 -
g64832.t1            -          PF13927_full         -            2.7e-15   58.9   0.0   7.1e-15   57.5   0.0   1.7   1   0   0   1   1   1   1 -
g33291.t1            -          PF13927_full         -            2.8e-15   58.8   0.0   3.4e-15   58.6   0.0   1.2   1   0   0   1   1   1   1 -
g64832.t2            -          PF13927_full         -            2.9e-15   58.8   0.0   7.7e-15   57.4   0.0   1.7   1   0   0   1   1   1   1 -
g47128.t2            -          PF13927_full         -              3e-15   58.7   0.0   7.9e-15   57.4   0.0   1.7   1   0   0   1   1   1   1 -
g47128.t1            -          PF13927_full         -            3.2e-15   58.6   0.0   8.6e-15   57.2   0.0   1.7   1   0   0   1   1   1   1 -
g11405.t1            -          PF13927_full         -            3.6e-15   58.5   0.0   3.6e-15   58.5   0.0   2.2   3   0   0   3   3   1   1 -
g6786.t1             -          PF13927_full         -            4.2e-15   58.3   1.7   4.2e-15   58.3   0.0   1.8   2   0   0   2   2   1   1 -
g81769.t1            -          PF13927_full         -              5e-15   58.0   1.2     9e-13   50.6   0.0   2.1   1   1   1   2   2   2   1 -
g30401.t1            -          PF13927_full         -            5.5e-15   57.9   8.8   5.5e-15   57.9   8.8   2.6   2   1   1   3   3   2   1 -
g78381.t1            -          PF13927_full         -            6.4e-15   57.7   1.1     7e-15   57.5   1.1   1.2   1   0   0   1   1   1   1 -
g73749.t1            -          PF13927_full         -            7.8e-15   57.4   3.3     1e-14   57.0   3.3   1.3   1   1   0   1   1   1   1 -
g83001.t1            -          PF13927_full         -            7.9e-15   57.4   0.5   5.4e-14   54.6   0.0   2.2   2   0   0   2   2   1   1 -
g40440.t1            -          PF13927_full         -            8.3e-15   57.3   2.8   9.7e-15   57.1   2.8   1.0   1   0   0   1   1   1   1 -
g69803.t1            -          PF13927_full         -            8.4e-15   57.3   0.0   1.1e-14   56.9   0.0   1.1   1   0   0   1   1   1   1 -
g69804.t1            -          PF13927_full         -            8.4e-15   57.3   0.0   1.1e-14   56.9   0.0   1.1   1   0   0   1   1   1   1 -
g27974.t1            -          PF13927_full         -              9e-15   57.2   0.0   1.7e-14   56.3   0.0   1.4   1   0   0   1   1   1   1 -
g62228.t1            -          PF13927_full         -            9.4e-15   57.1   4.5   6.4e-11   44.6   0.9   3.0   1   1   1   2   2   2   2 -
g80175.t1            -          PF13927_full         -            9.8e-15   57.1   0.1   1.5e-14   56.4   0.1   1.2   1   0   0   1   1   1   1 -
g28524.t1            -          PF13927_full         -              1e-14   57.0  12.6   2.6e-11   45.9   0.5   3.6   2   1   2   4   4   3   2 -
g80174.t1            -          PF13927_full         -              1e-14   57.0   0.1   1.6e-14   56.3   0.1   1.2   1   0   0   1   1   1   1 -
g31943.t1            -          PF13927_full         -            1.4e-14   56.6   0.2   3.1e-14   55.4   0.2   1.5   1   0   0   1   1   1   1 -
g62229.t1            -          PF13927_full         -            1.5e-14   56.5   4.4   6.6e-11   44.6   1.0   3.2   1   1   1   2   2   2   2 -
g71161.t1            -          PF13927_full         -            1.6e-14   56.4   1.6   1.3e-09   40.3   0.1   2.1   1   1   1   2   2   2   2 -
g71884.t1            -          PF13927_full         -            1.6e-14   56.3  11.1   8.1e-10   41.0   0.1   3.9   1   1   2   3   3   3   2 -
g77091.t1            -          PF13927_full         -            1.7e-14   56.3   0.0   1.8e-14   56.2   0.0   1.0   1   0   0   1   1   1   1 -
g39892.t1            -          PF13927_full         -            1.7e-14   56.3   0.0   2.3e-14   55.9   0.0   1.1   1   0   0   1   1   1   1 -
g47063.t1            -          PF13927_full         -            1.9e-14   56.1   0.3   3.5e-14   55.3   0.3   1.4   1   0   0   1   1   1   1 -
g71375.t1            -          PF13927_full         -            1.9e-14   56.1   1.3   9.4e-14   53.9   0.6   2.1   2   0   0   2   2   1   1 -
g42563.t1            -          PF13927_full         -            2.3e-14   55.9   1.5   4.8e-14   54.8   1.5   1.5   1   0   0   1   1   1   1 -
g27488.t1            -          PF13927_full         -            2.3e-14   55.9   1.2   3.5e-14   55.2   1.2   1.3   1   0   0   1   1   1   1 -
g3075.t1             -          PF13927_full         -            2.8e-14   55.6   0.1   2.2e-07   33.0   0.0   2.2   1   1   1   2   2   2   2 -
g40189.t1            -          PF13927_full         -            2.9e-14   55.5   5.5   2.4e-10   42.7   0.2   2.8   2   1   0   3   3   2   2 -
g32761.t1            -          PF13927_full         -            3.3e-14   55.3   0.0   7.1e-14   54.2   0.0   1.5   1   0   0   1   1   1   1 -
g70428.t1            -          PF13927_full         -            4.8e-14   54.8   5.2   9.4e-14   53.8   5.2   1.4   1   1   0   1   1   1   1 -
g30520.t1            -          PF13927_full         -            5.1e-14   54.7   0.1     2e-07   33.2   0.0   2.1   1   1   1   2   2   2   2 -
g81583.t1            -          PF13927_full         -            6.2e-14   54.4   0.1   1.2e-13   53.6   0.1   1.3   2   0   0   2   2   1   1 -
g44023.t1            -          PF13927_full         -            6.9e-14   54.3   6.9   1.9e-13   52.8   6.9   1.7   1   1   0   1   1   1   1 -
g36285.t1            -          PF13927_full         -            8.6e-14   54.0   3.3   1.5e-13   53.2   2.2   1.8   1   1   1   2   2   1   1 -
g11136.t1            -          PF13927_full         -            1.2e-13   53.6   0.3   1.3e-07   33.8   0.0   2.2   1   1   1   2   2   2   2 -
g13332.t1            -          PF13927_full         -            1.2e-13   53.5   0.0   1.3e-13   53.4   0.0   1.0   1   0   0   1   1   1   1 -
g47564.t1            -          PF13927_full         -            1.3e-13   53.4   0.1   1.5e-13   53.2   0.1   1.2   1   0   0   1   1   1   1 -
g47569.t1            -          PF13927_full         -            1.3e-13   53.4   0.1   1.5e-13   53.2   0.1   1.2   1   0   0   1   1   1   1 -
g80600.t1            -          PF13927_full         -            1.3e-13   53.4   8.3   3.2e-11   45.6   0.0   3.2   2   1   1   3   3   2   1 -
g71376.t1            -          PF13927_full         -            1.4e-13   53.3   0.3   1.4e-12   50.1   0.2   2.2   2   0   0   2   2   1   1 -
g11809.t1            -          PF13927_full         -            1.4e-13   53.3   1.6   2.9e-06   29.4   0.1   2.6   1   1   1   2   2   2   2 -
g34042.t1            -          PF13927_full         -            1.8e-13   52.9   5.0   8.7e-08   34.4   0.1   3.2   3   1   0   3   3   2   2 -
