#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g20566.t1            -          PF13927_seed         -                  0 2149.1 211.3     9e-15   57.3   0.2  57.2  56   1   0  56  56  56  56 -
g53200.t1            -          PF13927_seed         -                  0 1832.0   9.3   6.3e-16   61.0   0.0  40.9  41   0   0  41  41  40  39 -
g8198.t1             -          PF13927_seed         -            4.4e-17   64.7   8.4     1e-06   31.4   0.0   3.7   4   0   0   4   4   3   2 -
g23759.t1            -          PF13927_seed         -            5.3e-17   64.5   2.0   7.8e-16   60.7   0.6   2.6   2   1   0   2   2   1   1 -
g45304.t1            -          PF13927_seed         -            5.5e-17   64.4   0.7   8.9e-11   44.5   0.1   2.2   2   0   0   2   2   2   2 -
g45305.t1            -          PF13927_seed         -            5.5e-17   64.4   0.7   8.9e-11   44.5   0.1   2.2   2   0   0   2   2   2   2 -
g57797.t1            -          PF13927_seed         -            5.7e-17   64.3   8.6   1.2e-06   31.2   0.0   3.4   3   0   0   3   3   3   2 -
g76145.t1            -          PF13927_seed         -            5.9e-17   64.3   0.1   7.3e-17   64.0   0.1   1.1   1   0   0   1   1   1   1 -
g80133.t1            -          PF13927_seed         -            6.4e-17   64.2   0.1   1.6e-16   62.9   0.1   1.8   1   0   0   1   1   1   1 -
g73310.t1            -          PF13927_seed         -            6.7e-17   64.1   3.3   8.9e-12   47.7   0.0   3.7   3   0   0   3   3   2   2 -
g56667.t1            -          PF13927_seed         -            6.8e-17   64.1   0.3   8.4e-17   63.8   0.3   1.1   1   0   0   1   1   1   1 -
g36131.t1            -          PF13927_seed         -            6.9e-17   64.1   2.0   7.5e-17   64.0   0.6   1.8   2   0   0   2   2   1   1 -
g80133.t2            -          PF13927_seed         -              7e-17   64.1   0.1   1.7e-16   62.8   0.1   1.7   1   0   0   1   1   1   1 -
g49820.t1            -          PF13927_seed         -            7.6e-17   63.9   0.1   1.7e-16   62.8   0.1   1.6   1   0   0   1   1   1   1 -
g71884.t1            -          PF13927_seed         -            7.8e-17   63.9   8.7   2.4e-07   33.5   0.0   3.9   3   1   0   3   3   3   3 -
g60665.t1            -          PF13927_seed         -            9.3e-17   63.7   0.6   2.4e-16   62.3   0.6   1.7   1   0   0   1   1   1   1 -
g60666.t1            -          PF13927_seed         -            9.3e-17   63.7   0.6   2.4e-16   62.3   0.6   1.7   1   0   0   1   1   1   1 -
g58737.t1            -          PF13927_seed         -            1.1e-16   63.4   2.2   1.5e-16   63.0   0.3   2.0   2   0   0   2   2   1   1 -
g38866.t1            -          PF13927_seed         -            1.1e-16   63.4   1.8   1.8e-14   56.3   0.1   2.7   2   1   0   2   2   2   1 -
g38867.t1            -          PF13927_seed         -            1.1e-16   63.4   1.8   1.8e-14   56.3   0.1   2.7   2   1   0   2   2   2   1 -
g46454.t1            -          PF13927_seed         -            1.2e-16   63.3   0.3   1.6e-12   50.1   0.1   2.2   2   0   0   2   2   2   1 -
g72672.t1            -          PF13927_seed         -            1.3e-16   63.2   0.8   1.5e-10   43.7   0.2   2.9   2   1   0   2   2   2   2 -
g10897.t1            -          PF13927_seed         -            1.4e-16   63.1   2.5   1.4e-16   63.1   0.5   1.9   2   0   0   2   2   1   1 -
g47389.t1            -          PF13927_seed         -            1.4e-16   63.1   1.0   5.7e-15   57.9   0.0   2.5   2   0   0   2   2   2   1 -
g393.t1              -          PF13927_seed         -            1.5e-16   63.0   2.6   1.3e-09   40.8   0.1   2.6   3   0   0   3   3   2   2 -
g49397.t1            -          PF13927_seed         -            1.5e-16   63.0   0.9   2.5e-16   62.3   0.1   1.9   2   0   0   2   2   1   1 -
g17151.t1            -          PF13927_seed         -            1.5e-16   63.0   2.6   1.3e-09   40.8   0.1   2.6   3   0   0   3   3   2   2 -
g51459.t1            -          PF13927_seed         -            1.9e-16   62.7   0.2   5.6e-09   38.7   0.0   2.3   2   0   0   2   2   2   2 -
g66397.t1            -          PF13927_seed         -              2e-16   62.6   0.0   2.8e-16   62.1   0.0   1.2   1   0   0   1   1   1   1 -
g23747.t2            -          PF13927_seed         -              2e-16   62.6   0.4   2.9e-16   62.1   0.4   1.3   1   0   0   1   1   1   1 -
g42759.t2            -          PF13927_seed         -            2.1e-16   62.5   2.1   1.8e-07   33.9   0.1   3.3   3   0   0   3   3   3   2 -
g66396.t1            -          PF13927_seed         -            2.2e-16   62.4   0.7   3.5e-16   61.8   0.0   1.7   2   0   0   2   2   1   1 -
g16905.t1            -          PF13927_seed         -            2.4e-16   62.3   0.4   1.1e-08   37.7   0.0   2.3   2   0   0   2   2   2   2 -
g40189.t1            -          PF13927_seed         -            2.5e-16   62.3   7.6   5.8e-09   38.7   0.1   3.4   3   0   0   3   3   3   2 -
g76432.t1            -          PF13927_seed         -            3.1e-16   62.0   6.1     4e-09   39.2   0.3   3.6   3   0   0   3   3   3   2 -
g62228.t1            -          PF13927_seed         -            3.1e-16   62.0   0.7     2e-09   40.1   0.4   2.8   2   0   0   2   2   2   2 -
g65049.t1            -          PF13927_seed         -            3.2e-16   61.9   0.3   6.8e-16   60.9   0.3   1.6   1   0   0   1   1   1   1 -
g13535.t1            -          PF13927_seed         -            3.3e-16   61.9   3.8     4e-11   45.6   1.1   2.4   1   1   1   2   2   2   2 -
g57798.t1            -          PF13927_seed         -            3.6e-16   61.8   8.3   3.2e-06   29.9   0.0   3.5   3   0   0   3   3   3   2 -
g42759.t1            -          PF13927_seed         -            3.6e-16   61.8   2.0   2.4e-07   33.5   0.1   3.3   3   0   0   3   3   3   2 -
g27436.t1            -          PF13927_seed         -            3.9e-16   61.6   1.0   1.1e-14   57.0   0.2   2.4   2   1   0   2   2   2   1 -
g13273.t1            -          PF13927_seed         -            4.4e-16   61.5   1.5   2.9e-14   55.7   0.1   2.8   2   1   0   2   2   2   1 -
g18007.t1            -          PF13927_seed         -            5.1e-16   61.3   0.4   5.1e-16   61.3   0.4   1.9   2   0   0   2   2   1   1 -
g68371.t1            -          PF13927_seed         -            5.2e-16   61.3   0.1   8.7e-16   60.6   0.1   1.4   1   0   0   1   1   1   1 -
g57287.t1            -          PF13927_seed         -            5.5e-16   61.2   0.0   9.4e-16   60.4   0.0   1.4   1   0   0   1   1   1   1 -
g23747.t1            -          PF13927_seed         -            5.7e-16   61.1   0.4   1.1e-15   60.3   0.4   1.5   1   0   0   1   1   1   1 -
g62229.t1            -          PF13927_seed         -            6.1e-16   61.0   0.7   2.8e-09   39.7   0.4   2.8   2   0   0   2   2   2   2 -
g43973.t1            -          PF13927_seed         -            6.4e-16   61.0   1.6   1.2e-07   34.5   0.0   2.6   2   0   0   2   2   2   2 -
g51460.t1            -          PF13927_seed         -            6.5e-16   60.9   1.6   1.2e-07   34.5   0.0   2.6   2   0   0   2   2   2   2 -
g13163.t1            -          PF13927_seed         -            6.6e-16   60.9   2.5   9.7e-16   60.4   0.7   2.1   2   0   0   2   2   1   1 -
g68338.t1            -          PF13927_seed         -            7.1e-16   60.8   0.1   1.5e-15   59.8   0.1   1.6   1   0   0   1   1   1   1 -
g66392.t1            -          PF13927_seed         -            7.9e-16   60.7   0.0   1.3e-15   60.0   0.0   1.4   1   0   0   1   1   1   1 -
g68370.t1            -          PF13927_seed         -            7.9e-16   60.7   0.1   1.6e-15   59.7   0.1   1.6   1   0   0   1   1   1   1 -
g15434.t1            -          PF13927_seed         -            8.1e-16   60.6   1.2   3.8e-10   42.5   0.2   2.8   2   1   0   2   2   2   2 -
g11636.t1            -          PF13927_seed         -              9e-16   60.5   5.1   2.1e-13   52.9   0.2   3.5   2   1   0   2   2   2   1 -
g66393.t1            -          PF13927_seed         -            9.8e-16   60.4   0.0   1.5e-15   59.8   0.0   1.3   1   0   0   1   1   1   1 -
g20252.t1            -          PF13927_seed         -            1.2e-15   60.1   0.1   3.2e-15   58.8   0.1   1.8   1   0   0   1   1   1   1 -
g12927.t1            -          PF13927_seed         -            1.2e-15   60.1   0.0   2.6e-15   59.0   0.0   1.6   1   0   0   1   1   1   1 -
g31778.t1            -          PF13927_seed         -            1.4e-15   59.9   0.6   1.7e-15   59.6   0.6   1.1   1   0   0   1   1   1   1 -
g30521.t1            -          PF13927_seed         -            1.6e-15   59.7   0.7   2.9e-08   36.4   0.0   2.6   3   0   0   3   3   2   2 -
g30228.t1            -          PF13927_seed         -            1.6e-15   59.7   1.0   2.4e-15   59.1   1.0   1.3   1   0   0   1   1   1   1 -
g65220.t2            -          PF13927_seed         -            1.8e-15   59.5   1.7   2.6e-13   52.6   0.1   2.2   2   0   0   2   2   2   1 -
g19433.t1            -          PF13927_seed         -            1.9e-15   59.5   0.2   2.4e-15   59.1   0.2   1.1   1   0   0   1   1   1   1 -
g50610.t1            -          PF13927_seed         -              2e-15   59.4   3.0     7e-12   48.0   0.2   2.9   4   1   0   4   4   2   1 -
g78254.t1            -          PF13927_seed         -              2e-15   59.4   3.0     7e-12   48.0   0.2   2.9   4   1   0   4   4   2   1 -
g68656.t1            -          PF13927_seed         -            2.2e-15   59.3   0.2   6.5e-14   54.5   0.1   2.6   2   0   0   2   2   1   1 -
g21976.t1            -          PF13927_seed         -            2.2e-15   59.2   0.0   3.1e-15   58.8   0.0   1.2   1   0   0   1   1   1   1 -
g78873.t1            -          PF13927_seed         -            2.3e-15   59.2   0.1   2.8e-15   58.9   0.1   1.1   1   0   0   1   1   1   1 -
g78790.t1            -          PF13927_seed         -            2.5e-15   59.1   0.1     6e-11   45.0   0.0   2.7   2   0   0   2   2   2   1 -
g22076.t1            -          PF13927_seed         -            2.5e-15   59.1   0.0     2e-10   43.4   0.0   2.4   2   0   0   2   2   2   2 -
g43301.t2            -          PF13927_seed         -            2.5e-15   59.1  11.8   1.5e-09   40.5   0.2   5.9   5   1   0   5   5   3   2 -
g21503.t1            -          PF13927_seed         -            2.6e-15   59.0   0.5   5.4e-15   58.0   0.1   1.8   2   0   0   2   2   1   1 -
g29505.t1            -          PF13927_seed         -            2.7e-15   59.0   0.1   9.1e-14   54.1   0.1   2.6   2   0   0   2   2   1   1 -
g84487.t1            -          PF13927_seed         -            3.1e-15   58.8   6.9   8.1e-08   35.0   0.1   4.0   2   2   1   3   3   3   2 -
g77218.t1            -          PF13927_seed         -            3.2e-15   58.7   0.5   2.6e-13   52.6   0.1   2.8   3   0   0   3   3   2   1 -
g57753.t1            -          PF13927_seed         -            3.3e-15   58.7   0.6   2.6e-13   52.6   0.1   2.8   3   0   0   3   3   2   1 -
g57754.t1            -          PF13927_seed         -            3.3e-15   58.7   0.6   2.6e-13   52.6   0.1   2.8   3   0   0   3   3   2   1 -
g79357.t1            -          PF13927_seed         -            3.4e-15   58.7   2.5   4.6e-09   39.0   0.0   2.6   2   1   0   2   2   2   2 -
g75247.t1            -          PF13927_seed         -            3.6e-15   58.6   0.1   9.4e-15   57.2   0.1   1.8   1   0   0   1   1   1   1 -
g43301.t1            -          PF13927_seed         -            3.7e-15   58.5  11.3   1.8e-09   40.3   0.2   5.8   5   1   0   5   5   3   2 -
g34507.t1            -          PF13927_seed         -            3.7e-15   58.5   0.0   9.3e-15   57.2   0.0   1.7   1   0   0   1   1   1   1 -
g78874.t1            -          PF13927_seed         -            3.8e-15   58.5   0.1     6e-15   57.9   0.1   1.3   1   0   0   1   1   1   1 -
g53573.t1            -          PF13927_seed         -            5.7e-15   57.9   0.2   9.7e-15   57.2   0.2   1.4   1   0   0   1   1   1   1 -
g35082.t1            -          PF13927_seed         -            5.8e-15   57.9   1.2     1e-14   57.1   1.2   1.4   1   0   0   1   1   1   1 -
g18881.t1            -          PF13927_seed         -              6e-15   57.9   0.1     9e-15   57.3   0.1   1.3   1   0   0   1   1   1   1 -
g11809.t1            -          PF13927_seed         -            6.1e-15   57.8   1.0   1.2e-05   28.1   0.0   2.7   3   0   0   3   3   2   2 -
g79253.t1            -          PF13927_seed         -            7.3e-15   57.6   0.2   1.3e-14   56.8   0.2   1.5   1   0   0   1   1   1   1 -
g1122.t1             -          PF13927_seed         -            7.3e-15   57.6   0.1   9.6e-15   57.2   0.1   1.2   1   0   0   1   1   1   1 -
g68658.t1            -          PF13927_seed         -            8.5e-15   57.4   0.1   1.8e-13   53.1   0.1   2.6   2   0   0   2   2   1   1 -
g79253.t2            -          PF13927_seed         -            8.6e-15   57.4   0.2   1.6e-14   56.5   0.2   1.5   1   0   0   1   1   1   1 -
g2948.t1             -          PF13927_seed         -            8.8e-15   57.3   0.2   1.1e-10   44.2   0.1   2.6   2   1   0   2   2   2   1 -
g18291.t1            -          PF13927_seed         -              9e-15   57.3   0.5   1.4e-12   50.2   0.1   2.9   2   1   0   2   2   2   1 -
g82115.t1            -          PF13927_seed         -              1e-14   57.1   0.8   2.2e-14   56.1   0.2   1.8   2   0   0   2   2   1   1 -
g1249.t1             -          PF13927_seed         -            1.1e-14   57.1   1.5   3.4e-10   42.6   0.1   3.4   3   0   0   3   3   2   1 -
g52434.t1            -          PF13927_seed         -            1.1e-14   57.1   0.0   1.3e-14   56.8   0.0   1.1   1   0   0   1   1   1   1 -
g30513.t1            -          PF13927_seed         -            1.2e-14   56.9   1.5   2.8e-07   33.3   0.1   2.6   3   0   0   3   3   2   2 -
g4354.t1             -          PF13927_seed         -            1.3e-14   56.8   0.5   1.3e-14   56.8   0.5   2.1   2   0   0   2   2   1   1 -
g28918.t1            -          PF13927_seed         -            1.3e-14   56.8   0.0   3.6e-14   55.4   0.0   1.8   1   0   0   1   1   1   1 -
g38658.t1            -          PF13927_seed         -            1.6e-14   56.5   0.2   2.6e-14   55.8   0.2   1.3   1   0   0   1   1   1   1 -
g61346.t1            -          PF13927_seed         -            1.8e-14   56.3   0.1   2.5e-14   55.9   0.1   1.2   1   0   0   1   1   1   1 -
g16538.t1            -          PF13927_seed         -              2e-14   56.2   0.2   2.7e-14   55.8   0.2   1.1   1   0   0   1   1   1   1 -
g6684.t1             -          PF13927_seed         -            2.9e-14   55.7   0.0   6.2e-14   54.6   0.0   1.6   1   0   0   1   1   1   1 -
g590.t1              -          PF13927_seed         -            3.4e-14   55.5   0.0   5.9e-14   54.7   0.0   1.4   1   0   0   1   1   1   1 -
g66554.t1            -          PF13927_seed         -            3.6e-14   55.4   0.4   3.6e-14   55.4   0.4   1.3   2   0   0   2   2   1   1 -
g16540.t1            -          PF13927_seed         -            4.6e-14   55.0   2.8   3.4e-13   52.2   0.2   2.3   2   0   0   2   2   2   1 -
g29379.t1            -          PF13927_seed         -            4.6e-14   55.0   0.0   6.4e-14   54.6   0.0   1.2   1   0   0   1   1   1   1 -
g31133.t1            -          PF13927_seed         -              5e-14   54.9   0.2   7.9e-14   54.3   0.2   1.3   1   0   0   1   1   1   1 -
g80600.t1            -          PF13927_seed         -              6e-14   54.7   0.1   9.4e-10   41.2   0.0   3.2   2   0   0   2   2   2   1 -
g6683.t1             -          PF13927_seed         -            6.7e-14   54.5   0.0   1.3e-13   53.6   0.0   1.5   2   0   0   2   2   1   1 -
g28524.t1            -          PF13927_seed         -            7.4e-14   54.4   0.6   7.1e-08   35.2   0.1   3.0   3   0   0   3   3   2   2 -
g20040.t1            -          PF13927_seed         -            8.2e-14   54.2   0.1   5.9e-13   51.5   0.0   2.1   2   1   0   2   2   1   1 -
g19084.t1            -          PF13927_seed         -            8.4e-14   54.2   0.2   1.1e-13   53.8   0.2   1.2   1   0   0   1   1   1   1 -
g81769.t1            -          PF13927_seed         -            9.5e-14   54.0   0.6   1.3e-11   47.2   0.0   2.4   2   0   0   2   2   2   1 -
g41670.t1            -          PF13927_seed         -              1e-13   53.9   0.1   2.4e-13   52.7   0.0   1.7   2   0   0   2   2   1   1 -
g49821.t1            -          PF13927_seed         -            1.2e-13   53.7   0.2   1.6e-13   53.3   0.2   1.1   1   0   0   1   1   1   1 -
g54769.t1            -          PF13927_seed         -            1.3e-13   53.6   1.3   4.1e-05   26.3   0.0   2.8   2   0   0   2   2   2   2 -
g54769.t2            -          PF13927_seed         -            1.4e-13   53.5   1.3   4.7e-05   26.2   0.0   3.0   2   0   0   2   2   2   2 -
g3075.t1             -          PF13927_seed         -            1.5e-13   53.4   0.4   7.1e-06   28.8   0.0   2.6   3   0   0   3   3   2   2 -
g53148.t1            -          PF13927_seed         -            1.5e-13   53.4   9.6   1.2e-07   34.5   0.0   4.5   3   2   0   3   3   3   2 -
g38357.t1            -          PF13927_seed         -            1.6e-13   53.3   0.0   3.3e-13   52.3   0.0   1.5   1   0   0   1   1   1   1 -
g39353.t1            -          PF13927_seed         -            1.8e-13   53.1   2.2   3.6e-12   49.0   0.1   3.6   3   0   0   3   3   1   1 -
g30520.t1            -          PF13927_seed         -            1.8e-13   53.1   0.4   6.1e-06   29.0   0.0   2.3   2   0   0   2   2   2   2 -
g64715.t1            -          PF13927_seed         -            1.8e-13   53.1   1.2   2.6e-13   52.6   1.2   1.3   1   0   0   1   1   1   1 -
g1515.t1             -          PF13927_seed         -            1.8e-13   53.1   0.1   5.6e-06   29.1   0.0   3.2   3   1   0   3   3   2   2 -
g19085.t1            -          PF13927_seed         -            1.9e-13   53.1   0.2   2.9e-13   52.5   0.2   1.3   1   0   0   1   1   1   1 -
g44684.t1            -          PF13927_seed         -            2.5e-13   52.7   8.4   7.3e-10   41.6   2.3   2.7   2   1   0   2   2   2   2 -
g11136.t1            -          PF13927_seed         -            2.5e-13   52.6   0.6     8e-06   28.6   0.0   2.7   3   0   0   3   3   2   2 -
g32701.t1            -          PF13927_seed         -            2.8e-13   52.5   0.6     6e-13   51.5   0.1   1.9   2   0   0   2   2   1   1 -
g47063.t1            -          PF13927_seed         -            2.8e-13   52.5   0.5   5.8e-13   51.5   0.5   1.5   1   0   0   1   1   1   1 -
g58549.t1            -          PF13927_seed         -            2.8e-13   52.5   0.1   6.5e-13   51.3   0.1   1.7   1   0   0   1   1   1   1 -
g30401.t1            -          PF13927_seed         -            3.3e-13   52.3   7.3   1.5e-10   43.8   3.9   2.6   2   0   0   2   2   2   1 -
g10596.t1            -          PF13927_seed         -            3.5e-13   52.2   2.2   1.4e-11   47.0   0.0   2.9   3   0   0   3   3   2   1 -
g24491.t1            -          PF13927_seed         -            3.7e-13   52.1   0.2   7.1e-13   51.2   0.2   1.5   1   0   0   1   1   1   1 -
g24494.t1            -          PF13927_seed         -            3.7e-13   52.1   0.2   7.1e-13   51.2   0.2   1.5   1   0   0   1   1   1   1 -
g82472.t1            -          PF13927_seed         -            4.2e-13   51.9   2.0   1.1e-11   47.5   0.4   2.3   2   0   0   2   2   2   1 -
g37125.t1            -          PF13927_seed         -            4.4e-13   51.9   1.2   2.5e-09   39.9   0.3   2.5   2   0   0   2   2   2   1 -
g39892.t1            -          PF13927_seed         -            4.5e-13   51.8   0.0   8.8e-13   50.9   0.0   1.4   1   0   0   1   1   1   1 -
g48446.t1            -          PF13927_seed         -            4.9e-13   51.7   0.2   4.9e-13   51.7   0.2   1.7   2   1   0   2   2   1   1 -
g34042.t1            -          PF13927_seed         -              5e-13   51.7   0.2   2.4e-06   30.3   0.0   3.0   2   0   0   2   2   2   2 -
g77403.t1            -          PF13927_seed         -            5.1e-13   51.7   0.3   1.7e-12   50.0   0.3   1.9   2   0   0   2   2   1   1 -
g19436.t1            -          PF13927_seed         -            5.3e-13   51.6   0.1   1.2e-12   50.5   0.1   1.7   1   0   0   1   1   1   1 -
g77403.t2            -          PF13927_seed         -            5.4e-13   51.6   0.3   1.8e-12   49.9   0.3   1.9   2   0   0   2   2   1   1 -
g22753.t1            -          PF13927_seed         -            5.5e-13   51.6   0.0   2.4e-12   49.5   0.0   2.2   1   0   0   1   1   1   1 -
g19080.t1            -          PF13927_seed         -            5.9e-13   51.5   0.2   1.2e-12   50.5   0.2   1.5   1   0   0   1   1   1   1 -
g46200.t1            -          PF13927_seed         -            6.2e-13   51.4   1.1   6.2e-11   45.0   0.0   3.0   3   0   0   3   3   2   1 -
g27499.t1            -          PF13927_seed         -            6.3e-13   51.4   0.0   8.2e-11   44.6   0.0   2.2   2   0   0   2   2   2   1 -
g1123.t1             -          PF13927_seed         -            6.9e-13   51.3   0.2   9.3e-13   50.8   0.2   1.2   1   0   0   1   1   1   1 -
g4372.t1             -          PF13927_seed         -              7e-13   51.2   0.0   1.4e-12   50.2   0.0   1.5   1   0   0   1   1   1   1 -
g35962.t1            -          PF13927_seed         -            7.3e-13   51.2   0.1   2.2e-12   49.7   0.1   1.8   1   0   0   1   1   1   1 -
g35962.t2            -          PF13927_seed         -            7.6e-13   51.1   0.1     2e-12   49.8   0.1   1.7   1   0   0   1   1   1   1 -
g64058.t1            -          PF13927_seed         -            8.7e-13   50.9   0.2   1.1e-12   50.6   0.2   1.1   1   0   0   1   1   1   1 -
g53204.t2            -          PF13927_seed         -              9e-13   50.9   0.0   1.7e-11   46.8   0.0   2.5   2   0   0   2   2   1   1 -
g38483.t1            -          PF13927_seed         -            9.3e-13   50.8   0.1   4.1e-07   32.8   0.0   2.7   2   1   0   2   2   2   2 -
g479.t1              -          PF13927_seed         -            1.1e-12   50.6   0.0   1.4e-12   50.2   0.0   1.1   1   0   0   1   1   1   1 -
g65681.t1            -          PF13927_seed         -            1.3e-12   50.4   0.9   2.9e-12   49.3   0.1   1.8   2   0   0   2   2   1   1 -
g65686.t1            -          PF13927_seed         -            1.3e-12   50.4   0.9   2.9e-12   49.3   0.1   1.8   2   0   0   2   2   1   1 -
g29534.t1            -          PF13927_seed         -            1.4e-12   50.3   0.7     1e-05   28.3   0.0   2.8   3   0   0   3   3   2   2 -
g61353.t1            -          PF13927_seed         -            1.4e-12   50.3   0.1   2.9e-12   49.3   0.1   1.6   1   1   0   1   1   1   1 -
g22484.t1            -          PF13927_seed         -            1.4e-12   50.3   0.8   1.2e-10   44.1   0.1   2.1   2   0   0   2   2   2   1 -
g79295.t1            -          PF13927_seed         -            1.5e-12   50.1   2.0   6.4e-08   35.3   0.0   2.7   2   0   0   2   2   2   2 -
g46890.t1            -          PF13927_seed         -            1.7e-12   50.0   1.3   3.5e-12   49.0   1.3   1.5   1   0   0   1   1   1   1 -
g46892.t1            -          PF13927_seed         -            1.7e-12   50.0   1.3   3.5e-12   49.0   1.3   1.5   1   0   0   1   1   1   1 -
g4586.t1             -          PF13927_seed         -              2e-12   49.8   0.0   2.6e-12   49.4   0.0   1.2   1   0   0   1   1   1   1 -
g76590.t1            -          PF13927_seed         -            2.2e-12   49.6   0.2     1e-06   31.5   0.0   3.0   2   1   0   2   2   2   2 -
g45820.t1            -          PF13927_seed         -            2.2e-12   49.6   0.5   8.6e-11   44.5   0.1   2.4   2   0   0   2   2   2   1 -
g11077.t1            -          PF13927_seed         -            2.5e-12   49.5   0.8   6.7e-12   48.1   0.1   2.0   2   0   0   2   2   1   1 -
g61352.t1            -          PF13927_seed         -            2.5e-12   49.4   0.1   6.5e-12   48.1   0.1   1.7   1   0   0   1   1   1   1 -
g46784.t1            -          PF13927_seed         -            2.9e-12   49.3   0.0   7.2e-12   48.0   0.0   1.7   1   0   0   1   1   1   1 -
g46784.t2            -          PF13927_seed         -              3e-12   49.2   0.0   6.5e-12   48.1   0.0   1.6   1   0   0   1   1   1   1 -
g21574.t1            -          PF13927_seed         -              3e-12   49.2   0.0   3.9e-12   48.8   0.0   1.1   1   0   0   1   1   1   1 -
g50737.t1            -          PF13927_seed         -              3e-12   49.2   0.0     4e-12   48.8   0.0   1.2   1   0   0   1   1   1   1 -
g70428.t1            -          PF13927_seed         -            3.1e-12   49.1   1.7   5.1e-12   48.5   1.7   1.3   1   1   0   1   1   1   1 -
g43989.t2            -          PF13927_seed         -            3.2e-12   49.1   0.2   6.1e-12   48.2   0.2   1.5   1   0   0   1   1   1   1 -
g48450.t1            -          PF13927_seed         -            3.3e-12   49.1   0.1   3.3e-12   49.1   0.1   1.9   2   0   0   2   2   1   1 -
g46783.t1            -          PF13927_seed         -            3.4e-12   49.1   0.0   8.4e-12   47.8   0.0   1.7   1   0   0   1   1   1   1 -
g45184.t1            -          PF13927_seed         -            3.5e-12   49.0   0.0   7.1e-12   48.0   0.0   1.6   1   0   0   1   1   1   1 -
g46201.t1            -          PF13927_seed         -            3.7e-12   48.9   5.2   2.1e-11   46.5   0.0   3.1   4   0   0   4   4   2   1 -
g27974.t1            -          PF13927_seed         -            3.8e-12   48.9   0.0   1.1e-11   47.4   0.0   1.8   1   0   0   1   1   1   1 -
g5550.t1             -          PF13927_seed         -            3.9e-12   48.9   2.1   5.5e-12   48.4   0.2   2.4   2   0   0   2   2   1   1 -
g83373.t1            -          PF13927_seed         -            3.9e-12   48.9   0.0     5e-12   48.5   0.0   1.2   1   0   0   1   1   1   1 -
g67284.t1            -          PF13927_seed         -            3.9e-12   48.8   0.3   6.2e-12   48.2   0.1   1.4   2   0   0   2   2   1   1 -
g36285.t1            -          PF13927_seed         -            4.3e-12   48.7   1.9   1.9e-10   43.5   0.3   2.6   2   1   1   3   3   2   1 -
g78833.t1            -          PF13927_seed         -            4.3e-12   48.7   0.2   1.5e-11   47.0   0.0   1.9   2   0   0   2   2   1   1 -
g31943.t1            -          PF13927_seed         -            4.3e-12   48.7   0.3   1.4e-11   47.0   0.0   2.0   2   0   0   2   2   1   1 -
g81768.t1            -          PF13927_seed         -            4.6e-12   48.6   0.0   8.7e-12   47.7   0.0   1.5   1   0   0   1   1   1   1 -
g47564.t1            -          PF13927_seed         -            4.8e-12   48.6   0.2   1.2e-11   47.3   0.1   1.6   2   0   0   2   2   1   1 -
g47569.t1            -          PF13927_seed         -            4.8e-12   48.6   0.2   1.2e-11   47.3   0.1   1.6   2   0   0   2   2   1   1 -
g48449.t1            -          PF13927_seed         -            4.9e-12   48.5   0.1   4.9e-12   48.5   0.1   2.0   2   0   0   2   2   1   1 -
g73749.t1            -          PF13927_seed         -            5.4e-12   48.4   0.8   6.8e-12   48.1   0.1   1.5   2   0   0   2   2   1   1 -
g64831.t1            -          PF13927_seed         -            5.4e-12   48.4   0.6     1e-11   47.5   0.0   1.8   2   0   0   2   2   1   1 -
g11405.t2            -          PF13927_seed         -            6.1e-12   48.2   0.4   2.9e-11   46.0   0.0   2.4   2   0   0   2   2   1   1 -
g70304.t1            -          PF13927_seed         -            6.5e-12   48.1   0.0     1e-11   47.5   0.0   1.3   1   0   0   1   1   1   1 -
g40449.t1            -          PF13927_seed         -            6.9e-12   48.1   0.1   1.5e-11   47.0   0.1   1.5   1   0   0   1   1   1   1 -
g1288.t1             -          PF13927_seed         -            7.1e-12   48.0   0.2   1.9e-11   46.6   0.0   1.7   2   0   0   2   2   1   1 -
g64833.t1            -          PF13927_seed         -            7.1e-12   48.0   0.1     3e-11   46.0   0.1   2.2   1   0   0   1   1   1   1 -
g57282.t1            -          PF13927_seed         -            7.5e-12   47.9   0.0   1.5e-11   46.9   0.0   1.5   1   0   0   1   1   1   1 -
g11405.t1            -          PF13927_seed         -              8e-12   47.8   0.5   3.9e-11   45.6   0.0   2.5   2   0   0   2   2   1   1 -
g57281.t1            -          PF13927_seed         -            8.2e-12   47.8   0.0   1.7e-11   46.8   0.0   1.5   1   0   0   1   1   1   1 -
g79295.t2            -          PF13927_seed         -            8.5e-12   47.8   1.5   4.2e-08   35.9   0.0   2.5   3   0   0   3   3   2   1 -
g69803.t1            -          PF13927_seed         -              9e-12   47.7   0.0   1.8e-11   46.8   0.0   1.4   1   0   0   1   1   1   1 -
g69804.t1            -          PF13927_seed         -              9e-12   47.7   0.0   1.8e-11   46.8   0.0   1.4   1   0   0   1   1   1   1 -
g47130.t1            -          PF13927_seed         -            9.8e-12   47.6   0.1   3.7e-11   45.7   0.1   2.1   1   0   0   1   1   1   1 -
